url,n_hyperlinks,null_p_ratio,external_l_ratio,p_data_forms,html_length,n_script_tag,n_link_tag,n_comment_tag,ext_res_ratio,favicon_used,int_form_act_ratio,abn_form_act_ratio,ext_form_act_ratio,title_tag,title_url_brand,result_flag
https://jewelrysoft.in/pset/NzEeCCA6egW5kqwvNzEeCCA6egW5kqwvejrGpHshacXyTwKWvfUBNtefE62tUz3x8jKejrGpHshacXyTwKWvfUBNtefE62tUz3x8jK/login/,4,1.0,0.0,1,32147,8,11,0,0.0,1,1.0,0.0,0.0,1,0,1
http://repay-onfolandhlitrack3it999301.duckdns.org/idnachf/clients/details.php,1,1.0,0.0,1,18102,5,4,3,0.5,0,1.0,0.0,0.0,1,0,1
https://vklogingroup.net.ru/,3,0.0,1.0,0,69233,2,3,0,0.29,1,0,0,0,1,0,1
https://marketplace-axieinifinity.com/metamask/,1,1.0,0.0,0,22249,19,2,0,0.05,0,0,0,0,1,0,1
http://walletconnecttalk.com/,69,0.99,0.0,0,21742,3,4,12,0.0,1,0,0,0,1,0,1
https://yahoomailprocessing.weebly.com/,5,0.2,0.0,1,30891,32,7,5,0.12,0,1.0,0.0,0.0,1,0,1
https://taxopus.com/wp-admin/app/we/transfer/login.php?email=,0,0,0,1,13128,4,6,3,0.64,1,1.0,0.0,0.0,1,0,1
https://trustwallet-support.web6817.web07.bero-webspace.de/personal/,3,0.0,0.0,0,840,0,1,0,0.0,0,0,0,0,1,0,1
https://onlinedeskteamatt.weebly.com/,9,0.0,0.11,1,35425,26,15,0,0.1,0,1.0,0.0,0.0,1,0,1
https://coollube.co.in/NewFututreCoollube/system/domains/index.php?email=user@calstatela.edu,3,1.0,0.0,1,24688,5,2,110,0.29,1,1.0,0.0,0.0,1,0,1
https://webcrse.000webhostapp.com/,50,0.0,1.0,1,38143,3,3,9,1.0,0,1.0,0.0,0.0,1,0,1
http://netflix-browse.net.swtest.ru/netflix/de/netflix/b168f9002d84f9d/ss.php?confirmation,0,0,0,1,8159,7,5,4,0.0,1,1.0,0.0,0.0,1,0,1
http://20.106.75.26/index.php,31,0.0,0.9,0,110441,10,17,0,1.0,0,0,0,0,0,0,1
http://fwataska62.temp.swtest.ru/labanquepostale.fr/files/login/login.php,2,0.0,0.0,0,885,0,1,0,0.0,0,0,0,0,1,0,1
http://wxytr.xyz/fing.edu.uy/,1,0.0,1.0,0,1207,0,0,0,0,0,0,0,0,1,0,1
http://grave-jealous-chips.glitch.me/sdfglkhjbmncvxawertyuopihjbkmv.html,0,0,0,1,30601,4,1,1,0.25,1,0.0,0.0,1.0,0,0,1
http://claimeventtsnewpubg.myvnc.com/,0,0,0,1,26948,13,7,13,0.82,0,1.0,0.0,0.0,1,0,1
https://armxcvn.000webhostapp.com/tendxc.html,0,0,0,0,8744,4,2,0,0.62,1,1.0,0.0,0.0,1,0,1
https://appealcenterform.xyz/,0,0,0,1,12629,9,3,13,0.27,1,1.0,0.0,0.0,1,0,1
http://04citizexs-yuo.serveftp.com/Citizens/b0724b97eca52dd37bebdcc8fe3462e3/ses/,63,0.29,0.7,1,27337,1,14,24,0.0,1,0.5,0.5,0.0,1,0,1
https://u.to/khO6Gw,15,0.0,0.93,1,6323,3,0,2,0.5,0,0.0,0.0,1.0,1,0,1
https://support-validation.antallaktiko.eu/,18,0.0,0.83,1,291243,15,23,5,0.06,1,1.0,0.0,0.0,1,0,1
https://webzooskpics5.weebly.com/,11,0.0,0.09,1,35382,27,13,0,0.1,0,1.0,0.0,0.0,1,0,1
https://verifikasi-accountt738.webnode.com/,8,0.12,0.38,1,31159,13,19,1,0.92,0,0.0,1.0,0.0,1,1,1
https://chase6authfrud.duckdns.org/login.php?primarymember_id=65ae418d30979abf35ca4779c,167,0.03,0.31,0,191182,66,44,145,0.98,0,0.5,0.0,0.0,1,0,1
https://messagerievocalorg.yolasite.com/,1,0.0,0.0,1,114436,8,4,0,0.36,1,0.0,0.0,1.0,1,0,1
https://attmajdyus.weebly.com/,3,0.0,0.0,1,32527,28,13,0,0.1,0,1.0,0.0,0.0,1,0,1
http://queroquarto.com/documentfile999/sharepoint-3D7/,34,0.44,0.06,1,95134,68,24,55,0.41,1,0.2,0.2,0.0,1,1,1
https://aolmailsis.weebly.com/,0,0,0,1,27364,26,9,6,0.14,0,1.0,0.0,0.0,1,0,1
http://mjxz.org/wp-content/en.php,3,1.0,0.0,0,11527,5,1,0,0.0,1,1.0,0.0,0.0,1,0,1
https://www.radigarden.com/,56,0.0,0.11,1,204929,37,4,4,0.23,0,1.0,0.0,0.0,1,1,1
https://bt-solution.square.site/,7,0.14,0.43,1,105356,13,37,48,0.49,1,0.5,0.0,0.0,1,0,1
https://atlasvaults.com/wp-content/plugins/polylang/flags/tes/,19,0.05,0.95,1,14065,0,11,9,0.0,1,1.0,0.0,0.0,1,0,1
http://8.209.76.62/banks/BMO/,24,0.5,0.5,1,16184,3,9,41,0.12,0,0.5,0.5,0.0,1,0,1
https://yahoomailboxupdate2021345.weebly.com/,3,0.0,0.0,1,30964,27,12,0,0.11,0,1.0,0.0,0.0,1,0,1
https://chase247bank.com/.well-known/acme-challenge/ChaseBank/9ecbc3b6a/signin.php,24,0.92,0.0,1,16589,5,3,0,0.0,1,0.0,1.0,0.0,1,0,1
https://xiaomivietnam.org/RetailInternetPortal/,0,0,0,0,76370,4,36,0,0.1,0,0,0,0,1,0,1
https://dwdcdcffjhd.square.site/,8,0.12,0.5,1,105751,13,38,49,0.5,1,0.5,0.0,0.0,1,0,1
https://bt-105connectt.square.site/,5,0.0,0.6,0,104756,13,40,47,0.51,1,0.0,0.0,0.0,1,0,1
https://gaudy-rocky-gerbera.glitch.me/desk.html,6,0.0,0.0,1,408510,8,3,5,0.67,0,0.0,0.0,0.0,1,0,1
https://linkedin444.weebly.com/,8,0.0,0.12,1,32481,26,12,4,0.12,0,1.0,0.0,0.0,1,0,1
https://paiement-securise-leboncoin.com/,3,0.0,0.33,0,125855,7,5,0,0.3,1,0,0,0,1,0,1
https://newcriuse.weebly.com/,4,0.0,0.25,1,33021,26,15,0,0.1,0,1.0,0.0,0.0,1,0,1
https://home08bt.weebly.com/,2,0.5,0.0,1,28959,30,8,5,0.11,0,1.0,0.0,0.0,1,0,1
http://mobi-alert-365online.com/,1,0.0,0.0,0,17715,15,2,0,0.0,0,0,0,0,1,1,1
https://sites.google.com/view/btconnect-monthly/bt-com?authuser=3,0,0,0,0,40358,11,4,0,1.0,0,0,0,0,1,0,1
https://cvmns.weebly.com/,5,0.2,0.0,1,39534,31,8,3,0.12,0,1.0,0.0,0.0,1,0,1
https://cnsoem.weebly.com/,2,0.0,0.0,1,40686,28,14,1,0.1,0,1.0,0.0,0.0,1,0,1
https://dineroalinstantebcpweb.site/,3,0.33,0.67,0,28602,4,1,1,0.0,1,0,0,0,1,1,1
https://attliveservice.weebly.com/,5,0.2,0.0,1,29401,30,8,5,0.12,0,1.0,0.0,0.0,1,0,1
https://loginorangemessagerie2022.yolasite.com/,0,0,0,1,112376,7,4,0,0.44,0,0.0,0.0,1.0,1,0,1
https://xfidsdsdggd.weebly.com/,11,0.0,0.0,1,32010,27,12,0,0.12,0,1.0,0.0,0.0,1,0,1
https://webmushedmailproxfinacct.weebly.com/,0,0,0,1,26398,25,9,6,0.14,0,1.0,0.0,0.0,1,0,1
https://ckcksckscklscklscksc.weebly.com/,5,0.2,0.0,1,31802,30,7,5,0.12,0,1.0,0.0,0.0,1,0,1
https://directupdatecurrectlyupdate2ixv.weebly.com/,1,1.0,0.0,1,36370,30,8,5,0.12,0,1.0,0.0,0.0,1,0,1
https://xfiniyservicexx5050.weebly.com/,3,0.0,0.0,1,28360,28,9,0,0.13,0,1.0,0.0,0.0,1,0,1
https://xjdhgoyukvl.weebly.com/,1,1.0,0.0,1,26212,30,7,3,0.13,0,1.0,0.0,0.0,1,0,1
https://kujgsdklfj.square.site/,5,0.2,0.4,0,102530,11,37,43,0.46,1,0.0,0.0,0.0,1,1,1
"http://secure.runescape.com-oc.ru/m=weblogin/loginform652,181,536,79235175,1948",8,0.12,0.88,1,55647,3,18,7,0.0,1,0.0,1.0,0.0,1,0,1
https://linktr.ee/btcesecurebt365case,4,0.0,0.25,0,23844,21,21,0,0.12,1,0,0,0,0,1,1
https://ch-postfinance.com/,20,0.1,0.75,1,150783,21,3,6,0.14,0,0.0,1.0,0.0,1,0,1
https://olx-pl.27123123.pw/,1,0.0,1.0,0,11896,1,4,0,0.75,1,0,0,0,1,1,1
https://sites.google.com/view/bbroadbrandt/home,1,0.0,1.0,0,40795,10,4,0,1.0,0,0,0,0,1,0,1
https://hdfhdhj.weebly.com/,0,0,0,1,28626,26,12,0,0.11,0,1.0,0.0,0.0,1,0,1
https://btconnectfilesecurebthomelogindropboxupdatetrdropboxpdf.weebly.com/,2,0.5,0.0,1,34793,30,8,3,0.12,0,1.0,0.0,0.0,1,0,1
http://medusamilos.gr/adminn/,1,1.0,0.0,1,22567,1,2,0,0.2,1,0.0,1.0,0.0,1,0,1
https://www.wireless4sdg.org.zw/nysc/Alibaba.com/Alibaba.com/,29,0.97,0.03,1,9437,0,0,0,0.0,1,1.0,0.0,0.0,1,0,1
https://us-paypal.dns04.com/,0,0,0,1,9871,0,2,0,0.0,1,1.0,0.0,0.0,1,0,1
https://online-omgeving-lcs.zap829280-1.plesk12.zap-webspace.com/,5,0.0,1.0,1,36093,22,4,11,0.1,0,1.0,0.0,0.0,1,0,1
http://mail.belvedereinfo.com/scss/A/newasb2020/ec6b95fcbb0d9ff2b6f69f498/,8,0.0,0.75,1,14401,20,2,8,1.0,0,1.0,0.0,0.0,1,0,1
http://kwarransragen.sragen.pramukajateng.or.id/netflix/signin.php?session=login&amp;appidkey=fcd00c0656cc490&amp;country=usa,13,0.08,0.77,1,214383,23,7,1,0.95,0,1.0,0.0,0.0,1,0,1
https://optimistic-wilbur.139-59-31-204.plesk.page/so/china/index.php?login=nicole.ortel@nsw.com,9,1.0,0.0,1,3446,0,0,0,0.0,0,1.0,0.0,0.0,1,0,1
https://olx.ptsolidforme.xyz/order/11057,0,0,0,0,538539,7,2,4,0.56,0,0.5,0.0,0.0,1,0,1
http://inpost-pl.10343.site/index.html,0,0,0,0,15772,0,0,0,0.0,0,0,0,0,1,0,1
https://smbc.ck.jp.9eb6bc.cn/,14,1.0,0.0,1,17471,0,4,32,0.04,0,1.0,0.0,0.0,1,1,1
http://soldthierex.ga/EJ-NGsources/global.php?login=,10,0.0,0.6,1,9591,2,1,6,0.0,0,0.5,0.0,0.5,0,0,1
https://yahooaccessonlne.weebly.com/,5,0.2,0.2,1,34067,29,8,5,0.12,0,1.0,0.0,0.0,1,0,1
https://www.boutiqueorange.cfd/espaceclient/,4,0.5,0.5,0,15215,8,2,3,0.0,0,0,0,0,1,0,1
https://sites.google.com/view/orangebank-servic/accueil,2,0.0,0.5,0,52845,10,4,0,1.0,0,0,0,0,1,0,1
https://orange-vbox.webnode.tw/,4,0.25,0.5,1,34214,14,19,1,0.93,0,0.0,1.0,0.0,1,0,1
https://martineau-piat.wixsite.com/monsite,5,0.0,0.0,1,391317,54,9,31,0.93,0,0.0,0.0,0.0,1,0,1
https://howtoaccessyouraccount.weebly.com/,2,0.5,0.0,1,28599,29,8,5,0.12,0,1.0,0.0,0.0,1,0,1
https://msgsender1ewoi33ee393replyfreecumpaignsw2234839hdhs.weebly.com/,2,0.5,0.0,1,27692,29,8,5,0.12,0,1.0,0.0,0.0,1,0,1
https://attyahoomeaningemailsourcepersonalupinfo.weebly.com/,2,0.5,0.0,1,27214,29,8,3,0.12,0,1.0,0.0,0.0,1,0,1
https://apexequipment.in/barclays.co.uk/,12,0.08,0.5,1,54168,18,2,66,0.0,0,1.0,0.0,0.0,1,0,1
https://webmdgdyus.weebly.com/,1,0.0,0.0,1,26705,24,8,2,0.14,0,1.0,0.0,0.0,1,0,1
https://sites.google.com/view/incomingdocument/home,0,0,0,0,40725,10,4,0,1.0,0,0,0,0,1,0,1
https://homzinterior.com/post/,18,0.11,0.89,1,441068,36,4,0,0.03,0,1.0,0.0,0.0,1,0,1
https://yourdoc.com.au/digltal/IK/of1/wehr1c6s2k5muygq9xvao4i0dt3zf87pnlbjy1kdfh2sa6bn0vmweg4q98u7jocplt5rixz3dvbwh1jxt6l8e9a42su0ingcrkm37p5qyzof?data=bWFoZXNoc2luZ2gubW9ueUB3bWcuY29t,2,0.0,0.0,0,8303,7,18,1,0.13,1,0,0,0,1,1,1
http://179.43.140.147/banks/directing/hsbc/index.php,375,0.0,0.04,0,230123,7,11,422,0.05,1,0,0,0,1,0,1
https://linktr.ee/status/blocked?username=accessyouraaccount,1,0.0,0.0,0,11419,15,4,0,0.11,1,0,0,0,0,1,1
https://secure0b9-authorize.000webhostapp.com/login?chase_id=&country=&iso=,4,0.25,0.0,1,14925,7,9,4,0.21,1,1.0,0.0,0.0,1,0,1
http://185.130.47.75/,93,0.01,0.85,0,63459,45,11,7,0.24,0,0,0,0,1,0,1
http://it-notif.com/hr/4905585-EylLT88mTHu35w,3,0.0,1.0,1,15123,2,0,23,0.5,0,0.0,0.0,1.0,1,0,1
https://pancakeswap-head.tech/,10,0.0,0.1,0,6035,6,8,31,0.07,0,0,0,0,1,0,1
https://pancakeswap-frien.tech/,20,0.05,0.05,0,8856,13,2,13,0.0,0,0,0,0,1,0,1
https://pancakeswap-put.tech/,22,0.0,0.05,1,8800,6,2,14,0.0,0,0.0,0.0,0.0,1,0,1
https://pancakeswap-face.tech/,15,0.0,0.07,1,7465,9,2,21,0.0,0,1.0,0.0,0.0,1,0,1
https://pancakeswapdemor.tech/,0,0,0,0,2999,0,0,0,0,0,0,0,0,1,0,1
https://instagramusernamelogin.netlify.app/,22,0.0,1.0,1,10713,9,3,1,0.57,0,0.0,0.0,0.0,1,0,1
https://storage.googleapis.com/document-check/sign.html,1,0.0,0.0,0,9776,4,6,1,0.56,0,0,0,0,1,0,1
http://puncakeswap.online/,51,0.02,0.92,0,7564361,3,2,0,0.07,1,1.0,0.0,0.0,1,0,1
https://server.53u16.cn/,22,0.68,0.05,1,17571,4,5,31,0.02,0,0.0,0.67,0.0,1,0,1
http://opens-sea.site/,106,0.07,0.92,0,98295,24,41,16,0.32,1,0,0,0,1,0,1
https://survey.alchemer.com/s3/6610348/COPY-OF-CONFIDENTIAL-REPORT-IN-JVNPGIRR,2,0.0,0.5,1,29048,4,5,1,0.12,0,1.0,0.0,0.0,1,0,1
http://appersonas.digital/service/,8,1.0,0.0,1,7651,10,6,2,0.93,0,0.0,0.0,1.0,1,0,1
https://viwe-view.web.app/_dc0dcd0dc0d_view.html,12,0.0,0.0,1,126359,9,3,6,1.0,1,0.0,0.0,0.0,1,0,1
https://hargraymail111.weebly.com/,1,1.0,0.0,1,28266,29,8,5,0.12,1,1.0,0.0,0.0,1,0,1
http://trail.tmr.asia/api/t/c/usr_agM7zqPAoPaMWpPXo/tsk_NaqrN65skKTuZ6BgZ/enc_U2FsdGVkX18I-rVuEKyBXBt1955g9AQUkcPhZmEfyY4YXm83KhhQqcz_thKSItpA4LuQzGMutFi2hWqilTLgoA==,31,0.06,0.9,1,81905,57,41,5,0.95,0,0.0,0.0,1.0,1,0,1
https://www.mecfranchise.com/wp-content/.../socgenerale/sg_2021_mobile/sgp/localweb/index.php?valid=true&amp;id=99744165,16,1.0,0.0,0,7184,3,5,24,0.08,1,0,0,0,1,0,1
https://sitcsurkhet.com.np/img/online/session/reset_account.php,23,0.13,0.83,1,50083,22,5,2,0.03,0,0.5,0.0,0.5,1,0,1
https://mohammadimasjidnelson.co.uk/wells/wells2020/loginmobile?wells_id=fef9d8a8ed6d81568d53f70da&amp;country&amp;iso,2,0.0,0.5,0,29088,12,6,1,0.44,1,0,0,0,1,0,1
http://exchange-midas-buy.com/purchase/,6,0.0,0.33,0,194034,31,3,3,0.66,0,1.0,0.0,0.0,1,0,1
https://matemask.biz/,38,0.03,0.03,0,40554,16,7,3,0.35,1,0,0,0,1,0,1
http://mojirapp.ir/die.php,30,0.07,0.0,1,144233,123,89,9,0.03,1,0.17,0.67,0.0,1,0,1
https://web-intlservicepaypalrecoveryaccdmonresmantab72.cloudns.ph/signin-authflow,29,0.48,0.0,1,27065,16,4,15,0.84,0,1.0,0.0,0.0,1,0,1
https://jcdndjk2.weebly.com/,4,0.0,0.25,1,31986,26,14,0,0.1,1,1.0,0.0,0.0,1,0,1
https://commerzbank-phototan-a-fd2a.web.app/,42,0.14,0.02,1,17663,13,13,0,0.19,1,0.0,1.0,0.0,1,0,1
http://murnogame.com/,0,0,0,1,12814,7,7,40,0.63,0,1.0,0.0,0.0,1,0,1
https://cbic.org.br/cbic/wp-content/uploads/wpallimport/logs/7bbea5ce9b2c639903ba92174b2eb446/SFR/2.html,111,1.0,0.0,1,36793,13,9,4,0.98,0,0.5,0.5,0.0,1,0,1
https://hjgukguho1.weebly.com/,11,0.0,0.09,1,33935,26,12,4,0.11,0,1.0,0.0,0.0,1,0,1
https://sites.google.com/view/securebt-bill/bt,1,0.0,0.0,0,39908,11,4,0,1.0,0,0,0,0,1,0,1
https://bt-classicmail-106479.square.site/,4,0.0,0.75,1,106731,13,37,52,0.47,1,0.5,0.0,0.0,1,0,1
https://web-portal-login-mailservice.com/GVQHP4KY3D,292,0.0,0.3,1,219808,70,61,16,0.74,0,0.33,0.33,0.0,1,0,1
https://www.bodenanalyse-zentrum.de/hamae/cai/vbvfinal/home/Espera2.html,64,0.02,0.03,1,274464,11,6,0,0.33,1,1.0,0.0,0.0,0,0,1
http://alebubel.pl/photo/,2,0.5,0.5,1,7801,13,14,0,0.0,1,0.0,1.0,0.0,0,0,1
https://cdnmp.com/691166965/content/Facebooks.html,12,1.0,0.0,1,38600,6,35,0,0.97,0,0.0,0.0,1.0,0,0,1
https://freeskinspubg.in/,7,0.14,0.0,0,13556,6,1,8,0.38,0,0,0,0,1,0,1
https://santana-loading.mtxserv.com/login.html,21,0.0,1.0,1,2029519,4,7,9,0.0,1,1.0,0.0,0.0,1,0,1
https://bt-group-inc.square.site/,6,0.17,0.17,1,103585,11,37,48,0.48,1,0.5,0.0,0.0,1,0,1
http://147.139.41.241/banks/TD/,123,0.05,0.93,1,64027,6,2,103,0.05,0,0.5,0.0,0.0,0,0,1
http://04osago-online.ru/wp-admin/ali/ali/login.php,0,0,0,0,859,0,0,0,0,0,0,0,0,1,0,1
https://www.online-auction-review.com/wp-includes/.../qyprv91iaq4fbtffz8evw5b0ro.php?0=&.verify??guce_referrer=aHR0cHM6Ly9sb2dpbi55YWhvby5jb20v&guce_referrer_sig=AQAAABA99NmGR9iNQOyU5mI3ASjQfYjcPATD_A8modgjxpNXYNmo8n5zxdi8EZV7GFYPzoSc_RpMz0hYfdCk0OLmxnMB6tpfZnd5ENcxTcI3e56K0Vz3pSL6PoIoDveE6VV6vAiBzqdjcYAbAHdiaf7gx2w9XRGmCh4orbe2VcZO9aN_,0,0,0,0,236,0,0,0,0,0,0,0,0,1,0,1
https://lcs-formulierr.sytes.net/two.php,2,1.0,0.0,1,15455,5,4,1,0.4,1,1.0,0.0,0.0,1,0,1
https://www.kashmirharvard.edu.in/CPN94749DYK95R8840/TRP4980488F8948490/DM947498G40048/Auth.php,89,0.07,0.09,1,57125,34,41,0,0.08,1,1.0,0.0,0.0,1,1,1
https://pijcjbgy.weebly.com/,1,1.0,0.0,1,28443,23,8,5,0.08,0,1.0,0.0,0.0,1,0,1
https://www.friskfri.se/wp-content/uploads/2021/11/alibaba/portal.php,196,0.01,0.01,1,60809,53,38,13,0.16,1,1.0,0.0,0.0,1,0,1
https://www.ibizadiamonds.com/survey/30614/source=10-4187/subid=10/nrp=bd7a32c82a9f4d688b9c51c230674848,6,0.0,0.0,0,98954,10,4,1,0.27,0,0.0,1.0,0.0,1,0,1
https://sekretfood.ru/xxx/0nnd0qhifwwxii5rhk85bu17zt.php?0=dXNlckBnbWFpbC5jb20=&.verify??guce_referrer=aHR0cHM6Ly9sb2dpbi55YWhvby5jb20v&guce_referrer_sig=AQAAABA99NmGR9iNQOyU5mI3ASjQfYjcPATD_A8modgjxpNXYNmo8n5zxdi8EZV7GFYPzoSc_RpMz0hYfdCk0OLmxnMB6tpfZnd5ENcxTcI3e56K0Vz3pSL6PoIoDveE6VV6vAiBzqdjcYAbAHdiaf7gx2w9XRGmCh4orbe2VcZO9aN_,22,0.73,0.0,0,25539,9,11,29,0.0,1,0,0,0,1,0,1
https://is.gd/Procedura_mobile,13,0.0,0.15,0,2342,1,2,0,0.0,1,0,0,0,1,1,1
https://www.awengenhariaeletrica.com.br/app/accesso/,1,0.0,1.0,1,15303,20,11,0,0.27,1,1.0,0.0,0.0,1,0,1
https://sites.google.com/view/btconnect-monthly-payment/secure-bt-com?authuser=3,0,0,0,0,40429,11,4,0,1.0,0,0,0,0,1,0,1
https://attyahtacc.weebly.com/,1,0.0,0.0,1,29534,27,15,0,0.1,0,1.0,0.0,0.0,1,0,1
https://attmailupdategedgbd.weebly.com/,1,1.0,0.0,1,28278,30,8,5,0.11,0,1.0,0.0,0.0,1,0,1
https://btinternet7768.square.site/,5,0.0,0.4,0,100855,13,37,42,0.49,1,0.0,0.0,0.0,1,0,1
https://appleisred.in/orange/,187,0.01,0.98,1,123845,58,27,0,0.44,0,1.0,0.0,0.0,1,0,1
http://matematika.fkip.untirta.ac.id/Kuhl-Gefrierkombinaterefrrf4tvrvrt4564564564/4c1f00cd117e0f1e8e42a646ccb9ffcc.php,8,0.88,0.0,1,46066,3,8,18,0.45,1,1.0,0.0,0.0,1,0,1
https://qualium.mx/webmail.earth-core.jp2/W/index.php,0,0,0,1,7899,9,4,2,0.75,0,0.0,1.0,0.0,1,0,1
https://try78users.weebly.com/,2,0.0,0.0,1,28634,28,9,0,0.14,0,1.0,0.0,0.0,1,0,1
https://steamcommunityx.com/offer/3632712381,0,0,0,0,10519,23,11,1,0.89,0,0,0,0,1,0,1
https://attdkdjk.weebly.com/,1,1.0,0.0,1,27324,29,8,5,0.12,0,1.0,0.0,0.0,1,0,1
https://coxwebmail3.weebly.com/,4,0.0,0.0,1,31341,27,12,0,0.12,0,1.0,0.0,0.0,1,0,1
https://xfolarankyy.weebly.com/,5,0.2,0.0,1,32208,30,8,5,0.12,0,1.0,0.0,0.0,1,0,1
https://coxsignning.weebly.com/,1,0.0,0.0,1,27496,27,12,0,0.11,0,1.0,0.0,0.0,1,0,1
https://microsoftonlinelogin0365shared.weebly.com/,1,1.0,0.0,1,26695,25,8,0,0.14,0,1.0,0.0,0.0,1,0,1
http://wonderfulart.co/?fbclid=iwar3c3_wtdo2cyprmuys4w-iz_a1papnayt6biggaejvzgxl7mah5psmh4pg,168,0.01,0.09,1,49693,21,9,5,0.73,0,1.0,0.0,0.0,1,0,1
https://98765ghjkl.weebly.com/,0,0,0,1,33896,28,13,0,0.14,0,1.0,0.0,0.0,1,0,1
https://owa1bg.weebly.com/,4,0.0,0.25,1,30679,25,10,5,0.14,0,1.0,0.0,0.0,1,0,1
https://attatttatttttt.weebly.com/,2,0.0,0.0,1,31273,27,13,0,0.12,0,1.0,0.0,0.0,1,0,1
https://yahoomailserviceaaaa.weebly.com/,2,0.5,0.0,1,36092,30,8,5,0.11,0,1.0,0.0,0.0,1,0,1
https://bthomelogins21.weebly.com/,0,0,0,1,25360,25,8,6,0.15,0,1.0,0.0,0.0,1,0,1
http://hexagone.cloud/en/rPDgsARBquyBq4DrPDgsARBquyBq4DSrHPXAraMcCa5gVpaRmaRKmGf3QfXxNA24g2pFrx7LtuSrHPXAraMcCa5gVpaRmaRKmGf3QfXxNA24g2pFrx7Ltu/l/account/login/,5,0.6,0.0,1,35388,36,15,0,0.25,1,0.53,0.0,0.0,1,0,1
http://3.14.253.220/desktop-mercadopago/,0,0,0,0,248,0,0,0,0,0,0,0,0,1,0,1
http://mlbb-claimskin.duckdns.org/,0,0,0,1,35242,4,9,1,0.51,0,1.0,0.0,0.0,1,0,1
https://tkkxhcvhtpq.weebly.com/,2,0.5,0.0,1,34709,30,9,3,0.12,0,1.0,0.0,0.0,1,0,1
https://currentlyattserver444.weebly.com/,2,0.5,0.0,1,34098,30,7,3,0.12,0,1.0,0.0,0.0,1,0,1
https://poczta-polska-pl.982319.pw/autorize1636557714230290,2,0.5,0.5,1,25380,3,1,0,0.0,1,0.0,0.0,0.0,1,0,1
https://www.poczta-polska.pl/track46064886,103,0.01,0.1,0,28407,11,6,4,0.25,1,1.0,0.0,0.0,1,0,1
https://allegrolokalnie.pl,798,0.0,0.02,1,878555,40,7,1,0.97,0,1.0,0.0,0.0,1,1,1
http://pochtarefund.anticynic.top/local_pibee/login_pibee.php,21,0.0,0.62,1,46448,7,5,2,0.06,1,1.0,0.0,0.0,1,0,1
https://wellsrogo.weebly.com/,2,0.5,0.0,1,27306,30,8,5,0.12,0,1.0,0.0,0.0,1,0,1
http://www.appleisred.in/orange/orange.php,188,0.0,0.99,1,87657,37,25,0,0.33,0,0.5,0.0,0.5,1,0,1
http://webdisk.granadoemurahara.com.br/cmd-login=f2f29a7f532992289af6a6a98475074f/?reff=ZDY0NDVlYWFlZDRhZjI1MDZjYjVkN2UzODQwZWE4MTE=,4,1.0,0.0,1,21777,0,3,168,0.14,1,0.0,0.5,0.0,1,0,1
https://theinteractionlabs.com/css/docs/,5,1.0,0.0,1,20681,0,2,160,0.0,1,0.5,0.0,0.0,1,0,1
https://axie-box.info/metamask/connect,0,0,0,1,27849,6,4,1,0.0,1,0.0,0.0,0.0,1,0,1
https://apoyovirtualscience.com/flies/Owa,0,0,0,1,109493,9,3,6,0.79,0,0.0,0.0,0.0,1,0,1
http://casyber.com/wp-content/plugins/easybusy/ourtime1/new,37,0.0,0.14,1,10229,15,4,6,0.93,0,1.0,0.0,0.0,1,0,1
http://bizzcityinfo.com/googledocfiles/document.php,1,1.0,0.0,1,10659,1,2,4,1.0,0,0.5,0.5,0.0,1,0,1
http://balkanconsult.ro/offic/onedrive/microsoft.php,5,0.0,0.2,1,8401,4,3,4,0.5,0,1.0,0.0,0.0,0,0,1
https://anchorofhopeglobalmissions.org/wellsfargoini_aspx/wells_fargo/login.php?id=signin8104c095058e8cbabf3762847,19,0.84,0.0,1,16871,5,2,3,0.0,1,0.5,0.5,0.0,1,0,1
http://staging.stampmart.in/wp-includes/googledoc/index.php,3,1.0,0.0,1,60675,4,5,2,0.0,1,1.0,0.0,0.0,1,0,1
https://sgp1.digitaloceanspaces.com/gfdg7yhbt7dg98oyh0ep92hduyghs09po/index.html,6,0.83,0.17,0,133448,8,4,5,0.85,1,0.0,0.0,0.0,1,0,1
https://eradgerg.ru/,19,0.11,0.47,0,33857,9,5,1,1.0,0,0,0,0,1,0,1
http://34-221-12-2.cprapid.com/m-einloggen/,36,0.0,1.0,1,20276,7,3,5,0.38,0,1.0,0.0,0.0,1,0,1
https://98765sdy.weebly.com/,0,0,0,1,33881,28,13,0,0.14,0,1.0,0.0,0.0,1,0,1
https://www.lecreusetdealsusa.com/,56,0.02,0.0,1,18105,4,5,0,0.04,0,1.0,0.0,0.0,1,0,1
https://empleatic.com/vendor/germany/meine/d02ae578e769e26/step1.php?cgi=9ObV2yQOEZX0rzFniBjGK4gHhDKYgmIBgCwbCaXhsm4e8WNPGrr9qlK4ZD90dXaEAZKlFM3Hnkfpnvm7sw7oYTw4ywrEOaB0LHcKAZzOV41szm,174,0.99,0.01,1,53170,16,10,5,0.44,0,1.0,0.0,0.0,1,0,1
https://domaincheckvalidation77.web.app/mailserver.peak-logistics.pl-emailrecover=domain=redacted@redacted.tld,0,0,0,1,33512,9,1,3,0.9,0,0.0,1.0,0.0,1,0,1
